cellPx,gapPx,pitch_um,cells,states_per_mm2,G0,s,Ia,dark,seed,t,ber,on_min,on_mean,off_max,false_activation,energy,lyapunov_at_end,fixed_point_residual
3,2,100,16,99.99999999999999,5,-0.8,0.2,0,2,300,0.5,5.129745913357777,6.626792432274861,7.8330629821395314,1,986.8158852405938,NaN,NaN
3,2,100,16,99.99999999999999,5,-0.8,0.2,0,2,1000,0.5,5.133912748480117,6.627625177906746,7.83427671359757,1,986.8717072242899,NaN,NaN
3,2,100,16,99.99999999999999,5,-0.8,0.2,0,2,3000,0.5,5.133912866024322,6.627625192515655,7.83427670377692,1,986.8717072433778,NaN,NaN
3,2,100,16,99.99999999999999,5,-0.8,0.2,0,3,1,0,2.37199208337698,2.6207648160887027,0.013104234788248448,0,255.46358929959214,NaN,NaN
3,2,100,16,99.99999999999999,5,-0.8,0.2,0,3,3,0,3.284799772594924,4.007632920922484,0.045666064104748466,0,381.34967894360864,NaN,NaN
3,2,100,16,99.99999999999999,5,-0.8,0.2,0,3,10,0.1875,4.324370221861834,5.960666006095549,2.792292312277288,0.5,610.0697848947308,NaN,NaN
3,2,100,16,99.99999999999999,5,-0.8,0.2,0,3,30,0.375,4.4428684521128625,6.584769484436814,7.41970970281405,1,934.3997752063061,NaN,NaN
3,2,100,16,99.99999999999999,5,-0.8,0.2,0,3,100,0.375,4.94085784153049,6.880192637098176,7.768896335207472,1,981.7301128055128,NaN,NaN
3,2,100,16,99.99999999999999,5,-0.8,0.2,0,3,300,0.375,5.131102175334487,6.92603480098892,7.833810169459503,1,986.8398065326729,NaN,NaN
3,2,100,16,99.99999999999999,5,-0.8,0.2,0,3,1000,0.375,5.133912780374446,6.926367647011555,7.8342767077131725,1,986.8717072332283,NaN,NaN
3,2,100,16,99.99999999999999,5,-0.8,0.2,0,3,3000,0.375,5.133912866024321,6.926367657813915,7.834276703776903,1,986.8717072433781,NaN,NaN
3,2,100,16,99.99999999999999,6,-0.6,0.05,0,1,1,0,2.898984978356036,3.13538672438319,0.015868412958263044,0,277.1170053807909,NaN,NaN
3,2,100,16,99.99999999999999,6,-0.6,0.05,0,1,3,0,4.674484482181726,5.417826245009451,0.10521001393561558,0,469.70847075706587,NaN,NaN
3,2,100,16,99.99999999999999,6,-0.6,0.05,0,1,10,0.4375,6.327682733289084,8.160112578670423,6.894930195888013,1,966.0366427966114,NaN,NaN
3,2,100,16,99.99999999999999,6,-0.6,0.05,0,1,30,0.4375,6.341999805335101,8.688656652928913,10.31891861121513,1,1306.7642670092507,NaN,NaN
3,2,100,16,99.99999999999999,6,-0.6,0.05,0,1,100,0.4375,6.954909904216756,9.124644284678205,10.709761796660972,1,1362.2129663337785,NaN,NaN
3,2,100,16,99.99999999999999,6,-0.6,0.05,0,1,300,0.4375,7.257592128589881,9.24580897143702,10.816037040984837,1,1374.3197469080399,NaN,NaN
